"Date","Year","X_coord","Y_coord","Year_f","week","month"
1998-11-07,1998,297589.736,4844922.967,"1998",1998-11-01,1998-11-01
1998-11-07,1998,312401.861,4847353.653,"1998",1998-11-01,1998-11-01
1998-11-07,1998,321875.832,4846404.314,"1998",1998-11-01,1998-11-01
1998-11-08,1998,326378.326,4847957.836,"1998",1998-11-08,1998-11-01
1998-11-08,1998,304615.293,4845785.146,"1998",1998-11-08,1998-11-01
1998-11-08,1998,299862.919,4838125.987,"1998",1998-11-08,1998-11-01
1998-11-08,1998,310186.416,4840421.27,"1998",1998-11-08,1998-11-01
1998-11-09,1998,298602.088,4838590.689,"1998",1998-11-08,1998-11-01
1998-11-09,1998,301095.49,4844756.264,"1998",1998-11-08,1998-11-01
1998-11-09,1998,317215.16,4849288.354,"1998",1998-11-08,1998-11-01
1998-11-09,1998,325745.529,4845628.4,"1998",1998-11-08,1998-11-01
1998-11-09,1998,308473.209,4840398.347,"1998",1998-11-08,1998-11-01
1998-11-09,1998,306110.938,4841024.478,"1998",1998-11-08,1998-11-01
1998-11-10,1998,303049.762,4844560.37,"1998",1998-11-08,1998-11-01
1998-11-10,1998,305254.328,4843449.711,"1998",1998-11-08,1998-11-01
1998-11-10,1998,307678.039,4843998.805,"1998",1998-11-08,1998-11-01
1998-11-11,1998,321504.446,4848203.74,"1998",1998-11-08,1998-11-01
1998-11-11,1998,323428.386,4845922.338,"1998",1998-11-08,1998-11-01
1998-11-11,1998,313084.338,4848309.916,"1998",1998-11-08,1998-11-01
1998-11-12,1998,314103.037,4849402.046,"1998",1998-11-08,1998-11-01
1998-11-12,1998,312849.027,4850257.53,"1998",1998-11-08,1998-11-01
1998-11-12,1998,305051.132,4846251.786,"1998",1998-11-08,1998-11-01
1998-11-13,1998,324262.873,4846340.718,"1998",1998-11-08,1998-11-01
1998-11-13,1998,301943.854,4842426.31,"1998",1998-11-08,1998-11-01
1998-11-14,1998,316286.806,4848767.435,"1998",1998-11-08,1998-11-01
1998-11-14,1998,307643.414,4842280.718,"1998",1998-11-08,1998-11-01
1998-11-14,1998,321171.739,4848195.231,"1998",1998-11-08,1998-11-01
1998-11-14,1998,326708.096,4848260.259,"1998",1998-11-08,1998-11-01
1998-11-14,1998,309600.918,4842267.184,"1998",1998-11-08,1998-11-01
1998-11-14,1998,326227.123,4847041.876,"1998",1998-11-08,1998-11-01
1998-11-14,1998,325261.613,4841717.468,"1998",1998-11-08,1998-11-01
1998-11-14,1998,324973.129,4845609.183,"1998",1998-11-08,1998-11-01
1998-11-14,1998,327024.985,4847772.813,"1998",1998-11-08,1998-11-01
1998-11-15,1998,309333.813,4848249.229,"1998",1998-11-15,1998-11-01
1998-11-15,1998,309393.919,4848744.979,"1998",1998-11-15,1998-11-01
1998-11-15,1998,306717.968,4839313.665,"1998",1998-11-15,1998-11-01
1998-11-15,1998,315604.573,4850842.726,"1998",1998-11-15,1998-11-01
1998-11-15,1998,324108.901,4844143.39,"1998",1998-11-15,1998-11-01
1998-11-15,1998,323614.43,4846452.803,"1998",1998-11-15,1998-11-01
1998-11-15,1998,319025.112,4848877.892,"1998",1998-11-15,1998-11-01
1998-11-15,1998,320156.1,4844853.446,"1998",1998-11-15,1998-11-01
1998-11-16,1998,300476.709,4838135.171,"1998",1998-11-15,1998-11-01
1998-11-16,1998,306936.484,4839777.987,"1998",1998-11-15,1998-11-01
1998-11-16,1998,318252.704,4846532.02,"1998",1998-11-15,1998-11-01
1998-11-16,1998,299201.918,4833111.553,"1998",1998-11-15,1998-11-01
1998-11-16,1998,301302.494,4838834.104,"1998",1998-11-15,1998-11-01
1998-11-17,1998,305628.561,4840728.326,"1998",1998-11-15,1998-11-01
1998-11-17,1998,315766.674,4850018.288,"1998",1998-11-15,1998-11-01
1998-11-18,1998,326788.482,4848121.687,"1998",1998-11-15,1998-11-01
1998-11-18,1998,302999.563,4844710.262,"1998",1998-11-15,1998-11-01
1998-11-18,1998,304356.344,4831646.303,"1998",1998-11-15,1998-11-01
1998-11-18,1998,298112.034,4832499.828,"1998",1998-11-15,1998-11-01
1998-11-18,1998,322555.783,4843915.828,"1998",1998-11-15,1998-11-01
1998-11-18,1998,299250.427,4846975.11,"1998",1998-11-15,1998-11-01
1998-11-18,1998,328433.774,4847123.708,"1998",1998-11-15,1998-11-01
1998-11-19,1998,302780.783,4838094.361,"1998",1998-11-15,1998-11-01
1998-11-19,1998,323443.049,4842754.987,"1998",1998-11-15,1998-11-01
1998-11-19,1998,326966.122,4849000.5,"1998",1998-11-15,1998-11-01
1998-11-19,1998,326783.346,4847264.329,"1998",1998-11-15,1998-11-01
1998-11-19,1998,313031.983,4844918.66,"1998",1998-11-15,1998-11-01
1998-11-19,1998,314865.266,4836668.781,"1998",1998-11-15,1998-11-01
1998-11-20,1998,303486.026,4845530.072,"1998",1998-11-15,1998-11-01
1998-11-20,1998,310480.347,4843103.335,"1998",1998-11-15,1998-11-01
1998-11-20,1998,299555.586,4844051.688,"1998",1998-11-15,1998-11-01
1998-11-20,1998,304000.945,4837554.105,"1998",1998-11-15,1998-11-01
1998-11-20,1998,311614.531,4842062.675,"1998",1998-11-15,1998-11-01
1998-11-20,1998,296525.273,4844895.106,"1998",1998-11-15,1998-11-01
1998-11-20,1998,328377.88,4846477.643,"1998",1998-11-15,1998-11-01
1998-11-21,1998,317544.773,4845721.02,"1998",1998-11-15,1998-11-01
1998-11-21,1998,312787.227,4845331.084,"1998",1998-11-15,1998-11-01
1998-11-21,1998,304492.689,4843366.132,"1998",1998-11-15,1998-11-01
1998-11-22,1998,326805.036,4842346.404,"1998",1998-11-22,1998-11-01
1998-11-22,1998,315169.092,4846845.899,"1998",1998-11-22,1998-11-01
1998-11-22,1998,304555.286,4845494.256,"1998",1998-11-22,1998-11-01
1998-11-22,1998,298906.872,4837260.636,"1998",1998-11-22,1998-11-01
1998-11-23,1998,316650.638,4847724.33,"1998",1998-11-22,1998-11-01
1998-11-23,1998,310521.237,4847468.543,"1998",1998-11-22,1998-11-01
1998-11-23,1998,315308.982,4843494.396,"1998",1998-11-22,1998-11-01
1998-11-23,1998,305920.774,4840967.515,"1998",1998-11-22,1998-11-01
1998-11-23,1998,321760.167,4841694.063,"1998",1998-11-22,1998-11-01
1998-11-23,1998,310197.77,4834638.61,"1998",1998-11-22,1998-11-01
1998-11-24,1998,304342.025,4842268.311,"1998",1998-11-22,1998-11-01
1998-11-24,1998,299196.678,4837533.775,"1998",1998-11-22,1998-11-01
1998-11-24,1998,298853.34,4846602.273,"1998",1998-11-22,1998-11-01
1998-11-24,1998,300608.744,4836444.713,"1998",1998-11-22,1998-11-01
1998-11-24,1998,303873.736,4835034.466,"1998",1998-11-22,1998-11-01
1998-11-24,1998,304440.83,4841425.306,"1998",1998-11-22,1998-11-01
1998-11-24,1998,318879.532,4845971.612,"1998",1998-11-22,1998-11-01
1998-11-24,1998,306701.174,4837139.226,"1998",1998-11-22,1998-11-01
1998-11-24,1998,315312.838,4839471.057,"1998",1998-11-22,1998-11-01
1998-11-24,1998,298864.67,4835948.38,"1998",1998-11-22,1998-11-01
1998-11-24,1998,310428.583,4846340.984,"1998",1998-11-22,1998-11-01
1998-11-24,1998,322714.652,4841132.051,"1998",1998-11-22,1998-11-01
1998-11-24,1998,305844.087,4841043.32,"1998",1998-11-22,1998-11-01
1998-11-24,1998,309581.493,4849275.633,"1998",1998-11-22,1998-11-01
1998-11-25,1998,319503.604,4840116.822,"1998",1998-11-22,1998-11-01
1998-11-25,1998,323281.569,4842307.251,"1998",1998-11-22,1998-11-01
1998-11-25,1998,300807.347,4832858.868,"1998",1998-11-22,1998-11-01
1998-11-25,1998,317917.272,4838698.533,"1998",1998-11-22,1998-11-01
1998-11-25,1998,309267.139,4838023.903,"1998",1998-11-22,1998-11-01
1998-11-25,1998,301296.18,4839074.516,"1998",1998-11-22,1998-11-01
1998-11-25,1998,301604.713,4844872.136,"1998",1998-11-22,1998-11-01
1998-11-25,1998,301765.831,4844585.085,"1998",1998-11-22,1998-11-01
1998-11-26,1998,302379.771,4841733.104,"1998",1998-11-22,1998-11-01
1998-11-26,1998,299421.61,4833082.152,"1998",1998-11-22,1998-11-01
1998-11-26,1998,310076.29,4841552.952,"1998",1998-11-22,1998-11-01
1998-11-26,1998,301452.546,4837808.255,"1998",1998-11-22,1998-11-01
1998-11-26,1998,309758.481,4849217.961,"1998",1998-11-22,1998-11-01
1998-11-26,1998,308819.843,4846940.198,"1998",1998-11-22,1998-11-01
1998-11-26,1998,314197.226,4833175.891,"1998",1998-11-22,1998-11-01
1998-11-26,1998,309336.717,4843525.355,"1998",1998-11-22,1998-11-01
1998-11-26,1998,324197.731,4847079.899,"1998",1998-11-22,1998-11-01
1998-11-27,1998,324715.623,4843951.413,"1998",1998-11-22,1998-11-01
1998-11-27,1998,328452.209,4846674.283,"1998",1998-11-22,1998-11-01
1998-11-27,1998,309766.398,4845853.399,"1998",1998-11-22,1998-11-01
1998-11-27,1998,314681.407,4847231.373,"1998",1998-11-22,1998-11-01
1998-11-28,1998,300807.761,4838912.679,"1998",1998-11-22,1998-11-01
1998-11-28,1998,312790.576,4843797.727,"1998",1998-11-22,1998-11-01
1998-11-28,1998,303353.558,4841992.107,"1998",1998-11-22,1998-11-01
1998-11-29,1998,321214.595,4844329.817,"1998",1998-11-29,1998-11-01
1998-11-29,1998,324392.166,4844437.91,"1998",1998-11-29,1998-11-01
1998-11-29,1998,318500.402,4848820.911,"1998",1998-11-29,1998-11-01
1998-11-29,1998,316286.94,4844740.24,"1998",1998-11-29,1998-11-01
1998-11-29,1998,327348.794,4846869.391,"1998",1998-11-29,1998-11-01
1998-11-30,1998,313914.354,4834983.366,"1998",1998-11-29,1998-11-01
1998-11-30,1998,314417.601,4847983.563,"1998",1998-11-29,1998-11-01
1998-12-01,1998,323266.965,4846364.366,"1998",1998-11-29,1998-12-01
1998-12-01,1998,309831.029,4842212.668,"1998",1998-11-29,1998-12-01
1998-12-01,1998,310316.618,4848021.234,"1998",1998-11-29,1998-12-01
1998-12-01,1998,310959.103,4846135.289,"1998",1998-11-29,1998-12-01
1998-12-01,1998,297065.377,4843521.999,"1998",1998-11-29,1998-12-01
1998-12-01,1998,303553.135,4840359.083,"1998",1998-11-29,1998-12-01
1998-12-01,1998,301976.284,4827809.515,"1998",1998-11-29,1998-12-01
1998-12-02,1998,314171.874,4850041.004,"1998",1998-11-29,1998-12-01
1998-12-02,1998,298259.445,4842108.49,"1998",1998-11-29,1998-12-01
1998-12-02,1998,319103.949,4845206.584,"1998",1998-11-29,1998-12-01
1998-12-03,1998,298304.139,4836230.985,"1998",1998-11-29,1998-12-01
1998-12-03,1998,305467.736,4843612.925,"1998",1998-11-29,1998-12-01
1998-12-03,1998,309702.939,4832497.749,"1998",1998-11-29,1998-12-01
1998-12-03,1998,304935.529,4835174.264,"1998",1998-11-29,1998-12-01
1998-12-03,1998,305088.148,4835216.155,"1998",1998-11-29,1998-12-01
1998-12-03,1998,317965.089,4844928.074,"1998",1998-11-29,1998-12-01
1998-12-03,1998,312811.528,4835224.932,"1998",1998-11-29,1998-12-01
1998-12-04,1998,327918.48,4846449.174,"1998",1998-11-29,1998-12-01
1998-12-04,1998,326901.962,4843609.912,"1998",1998-11-29,1998-12-01
1998-12-05,1998,317356.911,4844892.956,"1998",1998-11-29,1998-12-01
1998-12-05,1998,317476.189,4844378.562,"1998",1998-11-29,1998-12-01
1998-12-05,1998,298487.554,4843162.56,"1998",1998-11-29,1998-12-01
1998-12-05,1998,305362.685,4843287.941,"1998",1998-11-29,1998-12-01
1998-12-05,1998,302421.238,4846730.135,"1998",1998-11-29,1998-12-01
1998-12-05,1998,304753.494,4843197.559,"1998",1998-11-29,1998-12-01
1998-12-05,1998,321740.133,4846363.304,"1998",1998-11-29,1998-12-01
1998-12-05,1998,320800.753,4844317.713,"1998",1998-11-29,1998-12-01
1998-12-05,1998,321445.414,4848805.732,"1998",1998-11-29,1998-12-01
1998-12-06,1998,304424.171,4844117.893,"1998",1998-12-06,1998-12-01
1998-12-06,1998,299254.967,4833516.263,"1998",1998-12-06,1998-12-01
1998-12-06,1998,320032.722,4848781.676,"1998",1998-12-06,1998-12-01
1998-12-06,1998,309013.22,4844202.905,"1998",1998-12-06,1998-12-01
1998-12-06,1998,313438.543,4849099.631,"1998",1998-12-06,1998-12-01
1998-12-06,1998,330019.983,4847141.734,"1998",1998-12-06,1998-12-01
1998-12-07,1998,316196.643,4850226.977,"1998",1998-12-06,1998-12-01
1998-12-07,1998,304198.66,4844191.357,"1998",1998-12-06,1998-12-01
1998-12-07,1998,320122.118,4840652.682,"1998",1998-12-06,1998-12-01
1998-12-07,1998,317807.628,4845176.523,"1998",1998-12-06,1998-12-01
1998-12-07,1998,305858.995,4841047.734,"1998",1998-12-06,1998-12-01
1998-12-08,1998,304413.937,4843306.636,"1998",1998-12-06,1998-12-01
1998-12-08,1998,301724.023,4827967.467,"1998",1998-12-06,1998-12-01
1998-12-08,1998,317909.521,4850039.337,"1998",1998-12-06,1998-12-01
1998-12-09,1998,310846.56,4835656.513,"1998",1998-12-06,1998-12-01
1998-12-09,1998,318684.125,4850081.937,"1998",1998-12-06,1998-12-01
1998-12-09,1998,321485.477,4850390.909,"1998",1998-12-06,1998-12-01
1998-12-09,1998,322512.058,4845667.276,"1998",1998-12-06,1998-12-01
1998-12-09,1998,312389.414,4834024.458,"1998",1998-12-06,1998-12-01
1998-12-09,1998,300857.63,4844936.511,"1998",1998-12-06,1998-12-01
1998-12-10,1998,303301.203,4836826.998,"1998",1998-12-06,1998-12-01
1998-12-10,1998,300425.134,4843833.917,"1998",1998-12-06,1998-12-01
1998-12-11,1998,326555.034,4846592.383,"1998",1998-12-06,1998-12-01
1998-12-12,1998,319291.443,4847705.632,"1998",1998-12-06,1998-12-01
1998-12-12,1998,319343.79,4843549.719,"1998",1998-12-06,1998-12-01
1998-12-12,1998,312583.015,4844500.094,"1998",1998-12-06,1998-12-01
1998-12-12,1998,296788.12,4844146.73,"1998",1998-12-06,1998-12-01
1998-12-12,1998,300308.977,4842662.451,"1998",1998-12-06,1998-12-01
1998-12-12,1998,325612.924,4847281.346,"1998",1998-12-06,1998-12-01
1998-12-13,1998,315716.503,4840399.187,"1998",1998-12-13,1998-12-01
1998-12-13,1998,299211.257,4835472.213,"1998",1998-12-13,1998-12-01
1998-12-13,1998,325030.256,4845198.563,"1998",1998-12-13,1998-12-01
1998-12-13,1998,310689.696,4843306.548,"1998",1998-12-13,1998-12-01
1998-12-13,1998,299016.764,4835313.48,"1998",1998-12-13,1998-12-01
1998-12-13,1998,308882.072,4841389.904,"1998",1998-12-13,1998-12-01
1998-12-13,1998,327464.924,4848031.321,"1998",1998-12-13,1998-12-01
1998-12-13,1998,305010.431,4841762.301,"1998",1998-12-13,1998-12-01
1998-12-14,1998,313615.08,4844874.054,"1998",1998-12-13,1998-12-01
1998-12-14,1998,303241.639,4845161.411,"1998",1998-12-13,1998-12-01
1998-12-14,1998,322101.014,4838176.153,"1998",1998-12-13,1998-12-01
1998-12-14,1998,321409.779,4850380.263,"1998",1998-12-13,1998-12-01
1998-12-15,1998,302138.932,4838767.69,"1998",1998-12-13,1998-12-01
1998-12-15,1998,303008.654,4847097.237,"1998",1998-12-13,1998-12-01
1998-12-15,1998,300830.533,4835943.798,"1998",1998-12-13,1998-12-01
1998-12-16,1998,309628.865,4844485.786,"1998",1998-12-13,1998-12-01
1998-12-16,1998,325046.714,4839854.488,"1998",1998-12-13,1998-12-01
1998-12-16,1998,324919.742,4839860.877,"1998",1998-12-13,1998-12-01
1998-12-16,1998,327252.772,4844362.324,"1998",1998-12-13,1998-12-01
1998-12-16,1998,323705.513,4846778.451,"1998",1998-12-13,1998-12-01
1998-12-16,1998,301480.267,4831261.712,"1998",1998-12-13,1998-12-01
1998-12-17,1998,301902.059,4835845.243,"1998",1998-12-13,1998-12-01
1998-12-17,1998,322460.063,4850940.776,"1998",1998-12-13,1998-12-01
1998-12-17,1998,310309.864,4849703.329,"1998",1998-12-13,1998-12-01
1998-12-18,1998,310775.882,4836875.46,"1998",1998-12-13,1998-12-01
1998-12-18,1998,326786.465,4847380.68,"1998",1998-12-13,1998-12-01
1998-12-18,1998,302172.308,4835582.137,"1998",1998-12-13,1998-12-01
1998-12-18,1998,317937.856,4838627.954,"1998",1998-12-13,1998-12-01
1998-12-19,1998,319359.345,4836768.61,"1998",1998-12-13,1998-12-01
1998-12-19,1998,324641.106,4847534.097,"1998",1998-12-13,1998-12-01
1998-12-19,1998,324087.983,4843781.994,"1998",1998-12-13,1998-12-01
1998-12-19,1998,324288.348,4845944.872,"1998",1998-12-13,1998-12-01
1998-12-19,1998,300152.767,4841816.407,"1998",1998-12-13,1998-12-01
1998-12-19,1998,316698.36,4837285.824,"1998",1998-12-13,1998-12-01
1998-12-19,1998,303933.838,4846000.966,"1998",1998-12-13,1998-12-01
1998-12-19,1998,298662.987,4842796.642,"1998",1998-12-13,1998-12-01
1998-12-19,1998,325614.167,4847500.302,"1998",1998-12-13,1998-12-01
1998-12-19,1998,324936.561,4840084.421,"1998",1998-12-13,1998-12-01
1998-12-19,1998,323345.85,4850774.323,"1998",1998-12-13,1998-12-01
1998-12-19,1998,301348.052,4844080.555,"1998",1998-12-13,1998-12-01
1998-12-19,1998,299809.732,4835871.826,"1998",1998-12-13,1998-12-01
1998-12-19,1998,319097.029,4844534.115,"1998",1998-12-13,1998-12-01
1998-12-19,1998,298934.649,4844632.178,"1998",1998-12-13,1998-12-01
1998-12-20,1998,306951.372,4841197.781,"1998",1998-12-20,1998-12-01
1998-12-20,1998,315042.49,4846940.279,"1998",1998-12-20,1998-12-01
1998-12-20,1998,327167.56,4846743.741,"1998",1998-12-20,1998-12-01
1998-12-20,1998,302836.396,4837740.43,"1998",1998-12-20,1998-12-01
1998-12-20,1998,304604.652,4845342.833,"1998",1998-12-20,1998-12-01
1998-12-20,1998,299492.834,4845568.843,"1998",1998-12-20,1998-12-01
1998-12-20,1998,305115.145,4846400.839,"1998",1998-12-20,1998-12-01
1998-12-20,1998,300352.846,4829448.028,"1998",1998-12-20,1998-12-01
1998-12-20,1998,305009.203,4846150.982,"1998",1998-12-20,1998-12-01
1998-12-21,1998,305659.341,4845101.633,"1998",1998-12-20,1998-12-01
1998-12-21,1998,321028.903,4843870.759,"1998",1998-12-20,1998-12-01
1998-12-21,1998,323121.579,4841708.152,"1998",1998-12-20,1998-12-01
1998-12-21,1998,326547.175,4843128.172,"1998",1998-12-20,1998-12-01
1998-12-21,1998,298734.34,4843929.823,"1998",1998-12-20,1998-12-01
1998-12-21,1998,301625.506,4844931.287,"1998",1998-12-20,1998-12-01
1998-12-21,1998,322423.229,4844794.808,"1998",1998-12-20,1998-12-01
1998-12-21,1998,322750.114,4844579.199,"1998",1998-12-20,1998-12-01
1998-12-21,1998,327843.683,4846056.269,"1998",1998-12-20,1998-12-01
1998-12-21,1998,309870.213,4850258.515,"1998",1998-12-20,1998-12-01
1998-12-21,1998,295826.083,4843608.127,"1998",1998-12-20,1998-12-01
1998-12-22,1998,326497.689,4847434.892,"1998",1998-12-20,1998-12-01
1998-12-22,1998,326801.076,4843931.111,"1998",1998-12-20,1998-12-01
1998-12-22,1998,326324.207,4845384.059,"1998",1998-12-20,1998-12-01
1998-12-22,1998,298596.556,4835877.932,"1998",1998-12-20,1998-12-01
1998-12-22,1998,301244.651,4837753.213,"1998",1998-12-20,1998-12-01
1998-12-22,1998,308484.684,4847060.512,"1998",1998-12-20,1998-12-01
1998-12-22,1998,315520.431,4841259.395,"1998",1998-12-20,1998-12-01
1998-12-23,1998,315285.328,4834827.931,"1998",1998-12-20,1998-12-01
1998-12-23,1998,326567.025,4845497.414,"1998",1998-12-20,1998-12-01
1998-12-23,1998,326679.334,4845066.366,"1998",1998-12-20,1998-12-01
1998-12-23,1998,309754.794,4843219.989,"1998",1998-12-20,1998-12-01
1998-12-23,1998,300541.816,4833775.824,"1998",1998-12-20,1998-12-01
1998-12-23,1998,324624.641,4845489.896,"1998",1998-12-20,1998-12-01
1998-12-23,1998,315479.54,4844473.46,"1998",1998-12-20,1998-12-01
1998-12-23,1998,330131.627,4846503.479,"1998",1998-12-20,1998-12-01
1998-12-23,1998,310354.898,4843133.926,"1998",1998-12-20,1998-12-01
1998-12-23,1998,315622.527,4833757.804,"1998",1998-12-20,1998-12-01
1998-12-24,1998,300239.833,4832704.692,"1998",1998-12-20,1998-12-01
1998-12-24,1998,310843.259,4845979.896,"1998",1998-12-20,1998-12-01
1998-12-24,1998,327008.581,4846705.684,"1998",1998-12-20,1998-12-01
1998-12-24,1998,301634.991,4837543.656,"1998",1998-12-20,1998-12-01
1998-12-24,1998,300475.446,4828797.859,"1998",1998-12-20,1998-12-01
1998-12-24,1998,319102.15,4845958.055,"1998",1998-12-20,1998-12-01
1998-12-24,1998,298633.026,4834478.89,"1998",1998-12-20,1998-12-01
1998-12-24,1998,330381.119,4846523.177,"1998",1998-12-20,1998-12-01
1998-12-24,1998,316025.92,4851024.342,"1998",1998-12-20,1998-12-01
1998-12-24,1998,319786.798,4847871.137,"1998",1998-12-20,1998-12-01
1998-12-24,1998,324043.143,4840854.477,"1998",1998-12-20,1998-12-01
1998-12-24,1998,317048.339,4843586.315,"1998",1998-12-20,1998-12-01
1998-12-24,1998,324651.426,4844840.814,"1998",1998-12-20,1998-12-01
1998-12-24,1998,309501.403,4845139.616,"1998",1998-12-20,1998-12-01
1998-12-24,1998,299429.057,4832297.282,"1998",1998-12-20,1998-12-01
1998-12-24,1998,313328.479,4835899.165,"1998",1998-12-20,1998-12-01
1998-12-24,1998,316005.022,4841394.973,"1998",1998-12-20,1998-12-01
1998-12-25,1998,297427.961,4845883.952,"1998",1998-12-20,1998-12-01
1998-12-25,1998,326625.815,4845430.534,"1998",1998-12-20,1998-12-01
1998-12-25,1998,310293.754,4849698.358,"1998",1998-12-20,1998-12-01
1998-12-25,1998,300241.743,4832704.278,"1998",1998-12-20,1998-12-01
1998-12-25,1998,301690.668,4842114.973,"1998",1998-12-20,1998-12-01
1998-12-25,1998,299792.376,4831978.253,"1998",1998-12-20,1998-12-01
1998-12-25,1998,309686.949,4849077.675,"1998",1998-12-20,1998-12-01
1998-12-25,1998,301500.438,4838831.089,"1998",1998-12-20,1998-12-01
1998-12-25,1998,326592.76,4842715.848,"1998",1998-12-20,1998-12-01
1998-12-25,1998,324872.03,4846995.12,"1998",1998-12-20,1998-12-01
1998-12-25,1998,313540.949,4845191.38,"1998",1998-12-20,1998-12-01
1998-12-25,1998,312277.548,4847043.158,"1998",1998-12-20,1998-12-01
1998-12-26,1998,309287.708,4849388.553,"1998",1998-12-20,1998-12-01
1998-12-26,1998,302348.545,4839318.968,"1998",1998-12-20,1998-12-01
1998-12-26,1998,301581.202,4844549.101,"1998",1998-12-20,1998-12-01
1998-12-26,1998,306056.782,4842859.042,"1998",1998-12-20,1998-12-01
1998-12-26,1998,310353.805,4844646.986,"1998",1998-12-20,1998-12-01
1998-12-26,1998,312334.517,4850536.247,"1998",1998-12-20,1998-12-01
1998-12-26,1998,315931.57,4844225.113,"1998",1998-12-20,1998-12-01
1998-12-26,1998,315683.255,4850076.495,"1998",1998-12-20,1998-12-01
1998-12-26,1998,328176.831,4844520.778,"1998",1998-12-20,1998-12-01
1998-12-26,1998,323063.394,4842262.065,"1998",1998-12-20,1998-12-01
1998-12-26,1998,301695.419,4837355.364,"1998",1998-12-20,1998-12-01
1998-12-26,1998,303741.183,4840928.429,"1998",1998-12-20,1998-12-01
1998-12-26,1998,300671.063,4841115.494,"1998",1998-12-20,1998-12-01
1998-12-26,1998,323349.605,4847040.499,"1998",1998-12-20,1998-12-01
1998-12-26,1998,325526.189,4847976.208,"1998",1998-12-20,1998-12-01
1998-12-26,1998,300548.737,4829681.149,"1998",1998-12-20,1998-12-01
1998-12-26,1998,310360.021,4846425.975,"1998",1998-12-20,1998-12-01
1998-12-26,1998,323958.839,4844347.776,"1998",1998-12-20,1998-12-01
1998-12-26,1998,327035.087,4849039.688,"1998",1998-12-20,1998-12-01
1998-12-26,1998,303598.687,4831287.947,"1998",1998-12-20,1998-12-01
1998-12-27,1998,305182.971,4833230.812,"1998",1998-12-27,1998-12-01
1998-12-27,1998,320846.751,4841276.282,"1998",1998-12-27,1998-12-01
1998-12-27,1998,300731.143,4841322.251,"1998",1998-12-27,1998-12-01
1998-12-27,1998,308646.752,4849289.936,"1998",1998-12-27,1998-12-01
1998-12-27,1998,328413.773,4846575.577,"1998",1998-12-27,1998-12-01
1998-12-27,1998,302847.639,4839429.687,"1998",1998-12-27,1998-12-01
1998-12-27,1998,320893.035,4841377.072,"1998",1998-12-27,1998-12-01
1998-12-27,1998,309872.803,4850074.923,"1998",1998-12-27,1998-12-01
1998-12-27,1998,313655.435,4848412.291,"1998",1998-12-27,1998-12-01
1998-12-27,1998,304500.596,4833103.134,"1998",1998-12-27,1998-12-01
1998-12-27,1998,321022.498,4841412.71,"1998",1998-12-27,1998-12-01
1998-12-27,1998,305129.525,4846058.129,"1998",1998-12-27,1998-12-01
1998-12-27,1998,317885.525,4846120.658,"1998",1998-12-27,1998-12-01
1998-12-27,1998,319447.499,4847912.527,"1998",1998-12-27,1998-12-01
1998-12-27,1998,320857.209,4848756.128,"1998",1998-12-27,1998-12-01
1998-12-27,1998,302917.627,4847070.592,"1998",1998-12-27,1998-12-01
1998-12-27,1998,304044.434,4842565.594,"1998",1998-12-27,1998-12-01
1998-12-28,1998,317803.968,4846367.039,"1998",1998-12-27,1998-12-01
1998-12-28,1998,324461.335,4847410.711,"1998",1998-12-27,1998-12-01
1998-12-28,1998,313368.175,4847966.86,"1998",1998-12-27,1998-12-01
1998-12-28,1998,302556.874,4838440.842,"1998",1998-12-27,1998-12-01
1998-12-28,1998,329895.064,4845385.352,"1998",1998-12-27,1998-12-01
1998-12-28,1998,306869.916,4842117.995,"1998",1998-12-27,1998-12-01
1998-12-28,1998,303470.885,4831863.559,"1998",1998-12-27,1998-12-01
1998-12-28,1998,307143.418,4838981.442,"1998",1998-12-27,1998-12-01
1998-12-28,1998,300984.85,4839067.801,"1998",1998-12-27,1998-12-01
1998-12-28,1998,308883.38,4849291.103,"1998",1998-12-27,1998-12-01
1998-12-28,1998,328071.902,4847395.924,"1998",1998-12-27,1998-12-01
1998-12-28,1998,324168.198,4845275.229,"1998",1998-12-27,1998-12-01
1998-12-28,1998,300681.184,4836567.063,"1998",1998-12-27,1998-12-01
1998-12-28,1998,328213.561,4847835.398,"1998",1998-12-27,1998-12-01
1998-12-28,1998,310243.383,4847502.4,"1998",1998-12-27,1998-12-01
1998-12-28,1998,320680.027,4848129.724,"1998",1998-12-27,1998-12-01
1998-12-29,1998,312107.119,4846885.158,"1998",1998-12-27,1998-12-01
1998-12-29,1998,324974.596,4849888.639,"1998",1998-12-27,1998-12-01
1998-12-29,1998,327201.472,4842778.726,"1998",1998-12-27,1998-12-01
1998-12-29,1998,301008.611,4828926.212,"1998",1998-12-27,1998-12-01
1998-12-29,1998,323357.906,4838388.284,"1998",1998-12-27,1998-12-01
1998-12-29,1998,323609.982,4843836.715,"1998",1998-12-27,1998-12-01
1998-12-29,1998,307115.179,4842853.551,"1998",1998-12-27,1998-12-01
1998-12-30,1998,303535.597,4834370.198,"1998",1998-12-27,1998-12-01
1998-12-30,1998,324707.603,4842867.366,"1998",1998-12-27,1998-12-01
1998-12-30,1998,300478.651,4842501.98,"1998",1998-12-27,1998-12-01
1998-12-30,1998,311010.974,4847247.016,"1998",1998-12-27,1998-12-01
1998-12-30,1998,298800.056,4837251.05,"1998",1998-12-27,1998-12-01
1998-12-30,1998,310267.174,4841492.478,"1998",1998-12-27,1998-12-01
