STA,lon,lat
16271,-79.38872647,43.65633881
16272,-79.42954734,43.77510687
16273,-79.17655542,43.76549042
16274,-79.18656281,43.77071971
16275,-79.46080068,43.70748603
16276,-79.27305095,43.7676507
16277,-79.40820492,43.73577994
16278,-79.39927033,43.71162694
16279,-79.38873581,43.65633827
16280,-79.36218198,43.65016189
16281,-79.43405981,43.63389338
16282,-79.18579027,43.76128211
16283,-79.57625441,43.68825798
16284,-79.44399428,43.70899364
16285,-79.46392131,43.76133869
16286,-79.43946376,43.75205907
16287,-79.35563044,43.73945609
16288,-79.45734897,43.76422019
16289,-79.49996652,43.72930175
16290,-79.56902074,43.72168611
16291,-79.41294945,43.70454183
16292,-79.35900847,43.68662489
16293,-79.52466693,43.62727054
16294,-79.32157949,43.66340748
16295,-79.36523026,43.71448361
16296,-79.49188564,43.61839031
16297,-79.52393946,43.6560628
16298,-79.60790677,43.70074527
16299,-79.43816812,43.63568208
16300,-79.51675255,43.62861085
16301,-79.18278609,43.76095612
16302,-79.33828053,43.65238284
16303,-79.5339418,43.60190242
16304,-79.35597096,43.74179386
16305,-79.17022719,43.79163141
16306,-79.47387291,43.6998195
16307,-79.24947653,43.70035398
16308,-79.55517859,43.65716848
16309,-79.52125982,43.72335296
16310,-79.50774307,43.62629404
16311,-79.43537491,43.67817451
16312,-79.38303339,43.67481048
16313,-79.37879626,43.65435094
16314,-79.48551846,43.71073814
16315,-79.31910802,43.79567099
16316,-79.34341436,43.78331699
16317,-79.35459675,43.78386079
16318,-79.21717861,43.7750887
16319,-79.34858553,43.73674507
16320,-79.55091301,43.66009455
16321,-79.55881105,43.67251152
16322,-79.37117436,43.80368391
16323,-79.30271627,43.76363017
16324,-79.58351328,43.66613749
16325,-79.35110494,43.80879177
16326,-79.38749001,43.65348217
16327,-79.53061081,43.59050496
16328,-79.40575299,43.64470758
16329,-79.56155459,43.67079568
16330,-79.37757208,43.66820148
16331,-79.27801163,43.72192783
16332,-79.3531216,43.80426075
16333,-79.28486551,43.76014065
16334,-79.39838601,43.79742064
16335,-79.41264384,43.69320663
16336,-79.43469604,43.77205616
16337,-79.246353,43.72129168
16338,-79.24950018,43.70035665
16339,-79.28622847,43.78244894
16340,-79.57617433,43.66041941
16341,-79.297187,43.67132503
16342,-79.50184339,43.59838194
16343,-79.2029618,43.74408855
16344,-79.35665046,43.68512471
16345,-79.44274916,43.72247161
16346,-79.57489386,43.6685928
16347,-79.56201301,43.73210288
16348,-79.48809772,43.71465997
16349,-79.44075796,43.75178838
16350,-79.32705913,43.78361143
16351,-79.56350752,43.67993211
16352,-79.37694291,43.80045056
16353,-79.55437428,43.64443295
16354,-79.30889254,43.75091467
16355,-79.44385252,43.74387109
16356,-79.4304194,43.77042369
16357,-79.41987244,43.72495194
16358,-79.4229717,43.65332595
16359,-79.29910881,43.67305529
16360,-79.43197354,43.70690184
16361,-79.36756718,43.8065923
16362,-79.48065026,43.72059599
16363,-79.4482016,43.74597039
16364,-79.32545733,43.75038589
16365,-79.42793617,43.77535069
16366,-79.46413769,43.70154805
16367,-79.42509688,43.72634864
16368,-79.33711394,43.77795199
16369,-79.48805957,43.62741256
16370,-79.29800904,43.8200396
16371,-79.42180289,43.72440816
16372,-79.40056494,43.78850127
16373,-79.52227799,43.64207874
16374,-79.43505624,43.67741032
16375,-79.37572001,43.65682028
16376,-79.40056355,43.7884936
16377,-79.60138215,43.69978657
16378,-79.35991762,43.79298584
16379,-79.31461392,43.72760868
16380,-79.4538062,43.76741171
16381,-79.56430716,43.68841263
16382,-79.56550029,43.68647569
16383,-79.57621008,43.66604176
16384,-79.37890732,43.78117074
16385,-79.40324643,43.79550069
16386,-79.30629802,43.76436054
16387,-79.34025604,43.73225875
16388,-79.50827305,43.72565294
16389,-79.35709026,43.64912762
16390,-79.31680068,43.69896929
16391,-79.39327604,43.75537228
16392,-79.229618,43.74316092
16393,-79.26614304,43.80094896
16394,-79.50495293,43.73093145
16395,-79.4520301,43.76531517
16396,-79.30476212,43.67920649
16397,-79.31674774,43.69898134
16398,-79.2206865,43.80430024
16399,-79.28843657,43.73963194
16400,-79.37899985,43.78132902
16401,-79.31680802,43.69896762
16402,-79.40406467,43.77511189
16403,-79.28270241,43.72757504
16404,-79.40204766,43.76259139
16405,-79.41220553,43.78589624
16406,-79.35182925,43.73287861
16407,-79.45131847,43.75149439
16408,-79.49612236,43.61891515
16409,-79.42916873,43.70927791
16410,-79.32950714,43.78880188
16411,-79.47454758,43.7163705
16412,-79.55173584,43.61393471
16413,-79.46325015,43.73266141
16414,-79.39836961,43.78509657
16415,-79.45110122,43.704873
16416,-79.28924866,43.70100446
16417,-79.40390953,43.78332736
16418,-79.50353562,43.66038516
16419,-79.4352205,43.78746266
16420,-79.47265189,43.73299819
16421,-79.29814221,43.68029762
16422,-79.3847631,43.65427555
16423,-79.15452458,43.77678054
16424,-79.19039258,43.77834823
16425,-79.57613932,43.62867791
16426,-79.2495123,43.70035802
16427,-79.34021604,43.65808745
16428,-79.52228485,43.75616078
16429,-79.54162076,43.76717455
16430,-79.18280097,43.76095271
16431,-79.32616774,43.81860293
16432,-79.44914199,43.76286108
16433,-79.28088712,43.79975544
16434,-79.58720202,43.70920988
16435,-79.28032472,43.8002288
16436,-79.31167796,43.74788926
16437,-79.42683295,43.66195801
16438,-79.38468298,43.65407508
16439,-79.53907508,43.63747341
16440,-79.34120079,43.66800549
16441,-79.57341372,43.74439042
16442,-79.45280322,43.75256791
16443,-79.54229962,43.69178068
16444,-79.4423904,43.75759414
16445,-79.58090747,43.66420361
16446,-79.54335467,43.7368784
16447,-79.22424697,43.77672033
16448,-79.21966872,43.76896662
16449,-79.33629496,43.81677542
16450,-79.45838177,43.74849417
16451,-79.31362967,43.74635343
16452,-79.23666609,43.76831143
16453,-79.40601562,43.6721245
16454,-79.43462169,43.78854333
16455,-79.34276252,43.70583125
16456,-79.53429506,43.7240835
16457,-79.27698904,43.7432432
16458,-79.29072789,43.78883185
16459,-79.42544971,43.78130442
16460,-79.43229774,43.73761174
16461,-79.32451527,43.75678753
16462,-79.32967315,43.75092996
16463,-79.4964191,43.70397176
16464,-79.31313379,43.78405643
16465,-79.35525467,43.73562232
16466,-79.56544242,43.6879916
16467,-79.43974197,43.74769662
16468,-79.28750434,43.76435448
16469,-79.43495715,43.76924548
16470,-79.32735598,43.74143887
16471,-79.31048507,43.73985539
16472,-79.22828499,43.79609478
16473,-79.25881509,43.73594546
16474,-79.45647104,43.76592829
16475,-79.4943037,43.64395755
16476,-79.25503525,43.74668836
16477,-79.25704397,43.77877259
16478,-79.56673964,43.64347273
16479,-79.30661647,43.81807376
16480,-79.33497719,43.7977992
16481,-79.33521452,43.79774436
16482,-79.27047131,43.81417762
16483,-79.36296193,43.74126619
16484,-79.33517273,43.79775402
16485,-79.33051354,43.74271721
16486,-79.28091076,43.75525067
16487,-79.29964479,43.72756255
16488,-79.21563381,43.74398389
16489,-79.40573764,43.79684544
16490,-79.33410896,43.81171189
16491,-79.43449658,43.78463097
16492,-79.360354,43.65444977
16493,-79.39952081,43.74011226
16494,-79.36193601,43.80247301
16495,-79.42864773,43.76103824
16496,-79.50840878,43.72963518
16497,-79.48867222,43.75382031
16498,-79.27403996,43.7784678
16499,-79.22997382,43.74401872
16500,-79.45173262,43.75659318
16501,-79.50641212,43.7240524
16502,-79.54499011,43.70086588
16503,-79.38796281,43.67281367
16504,-79.39525248,43.65355247
16505,-79.43173977,43.7435722
16506,-79.39430252,43.64334466
16507,-79.37682502,43.70022133
16508,-79.22706349,43.76435333
16509,-79.49404551,43.70169155
16510,-79.37341493,43.78448027
16511,-79.52986958,43.6851796
16512,-79.59829357,43.69298454
16513,-79.41735086,43.6644907
16514,-79.24733351,43.71477731
16515,-79.57645653,43.64811599
16516,-79.38162667,43.68786941
16517,-79.54984329,43.65088027
16518,-79.25967394,43.70865298
16519,-79.40349343,43.74318666
16520,-79.42078374,43.71780102
16521,-79.31129544,43.73515422
16522,-79.5375656,43.60463864
16523,-79.5597108,43.71353894
16524,-79.41124513,43.78076798
16525,-79.43968271,43.71467779
16526,-79.32874133,43.78717534
16527,-79.32939044,43.75014514
16528,-79.54099848,43.73571182
16529,-79.44732102,43.7461575
16530,-79.31983983,43.74712627
16531,-79.43145008,43.70879351
16532,-79.5533846,43.64246027
16533,-79.47618711,43.63778238
16534,-79.54999203,43.63037687
16535,-79.25681109,43.75569596
16536,-79.42900848,43.74506983
16537,-79.46986599,43.72386127
16538,-79.48773892,43.63557645
16539,-79.25873661,43.75486059
16540,-79.55352398,43.63694133
16541,-79.55423124,43.64410377
16542,-79.39029254,43.64780191
16543,-79.48160329,43.72934241
16544,-79.42840947,43.71039241
16545,-79.49352954,43.73314531
16546,-79.51408549,43.70833084
16547,-79.49221709,43.74464237
16548,-79.23298933,43.75118677
16549,-79.2157656,43.76876951
16550,-79.29443874,43.73550308
16551,-79.24496586,43.70351424
16552,-79.13818319,43.78741506
16553,-79.51311301,43.68688796
16554,-79.55740006,43.65769075
16555,-79.22714802,43.74368829
16556,-79.56747716,43.67718545
16557,-79.41937913,43.66922057
16558,-79.31607442,43.73120383
16559,-79.33750269,43.76080597
16560,-79.47767872,43.67036539
16561,-79.32331168,43.76510612
16562,-79.57684969,43.62926824
16563,-79.23193911,43.73138526
16564,-79.36107565,43.71836428
16565,-79.57637178,43.76060414
16566,-79.50270193,43.71436481
16567,-79.57200462,43.67788285
16568,-79.47684342,43.70291727
16569,-79.44986892,43.70560641
16570,-79.52593787,43.63267463
16571,-79.51495957,43.74099205
16572,-79.31974345,43.77282278
16573,-79.51510229,43.70953012
16574,-79.34695417,43.69301194
16575,-79.33910864,43.73004161
16576,-79.55009997,43.67114534
16577,-79.54803691,43.68110301
16578,-79.45511229,43.78612504
16579,-79.34724916,43.67195534
16580,-79.39748306,43.70989621
16581,-79.43598246,43.7716041
16582,-79.22267421,43.72808
16583,-79.44479101,43.72346948
16584,-79.57873909,43.66071787
16585,-79.55407231,43.60238146
16586,-79.33488732,43.74985586
16587,-79.59824649,43.73692775
16588,-79.27367075,43.74603735
16589,-79.40336576,43.7471665
16590,-79.31109086,43.73878971
16591,-79.34939801,43.66352997
16592,-79.44531942,43.78615892
16593,-79.54795071,43.63902673
16594,-79.56498314,43.65803566
16595,-79.50944368,43.72980492
16596,-79.19561778,43.76424737
16597,-79.45112492,43.75549014
16598,-79.34667639,43.78171003
16599,-79.37865534,43.77014424
16600,-79.36885471,43.80372775
16601,-79.5372116,43.66815563
16602,-79.42326712,43.71614535
16603,-79.27607956,43.71759811
16604,-79.40473462,43.74624254
16605,-79.38259461,43.74443979
16606,-79.42818088,43.73136028
16607,-79.43762356,43.73044679
16608,-79.5691862,43.74343847
16609,-79.22171917,43.74570214
16610,-79.4294229,43.76086619
16611,-79.40369303,43.76138248
16612,-79.37322882,43.73603601
16613,-79.35219866,43.73812214
16614,-79.39500668,43.69125839
16615,-79.53187831,43.68696416
16616,-79.42804466,43.79282837
16617,-79.56899774,43.63737703
16618,-79.50879392,43.68081839
16619,-79.41144146,43.77347091
16620,-79.44076148,43.71253321
16621,-79.33963294,43.75809303
16622,-79.40109976,43.75637964
16623,-79.49819233,43.75881698
16624,-79.58624826,43.72085009
16625,-79.42220734,43.72432191
16626,-79.48411284,43.69897657
16627,-79.39166556,43.70466736
16628,-79.38293339,43.74221134
16629,-79.4825267,43.69689287
16630,-79.44463431,43.75207135
16631,-79.3621788,43.70380665
16632,-79.36051023,43.77754224
16633,-79.38658316,43.69821819
16634,-79.49256984,43.70725937
16635,-79.34020678,43.65817111
16636,-79.36217492,43.70380501
16637,-79.52332491,43.66622296
16638,-79.35685762,43.74098823
16639,-79.5454774,43.62167198
16640,-79.49389074,43.62312555
16641,-79.57399126,43.64641816
16642,-79.45658654,43.71378951
16643,-79.3664472,43.76229607
16644,-79.30354383,43.71087111
16645,-79.33079194,43.76456449
16646,-79.30112881,43.70661054
16647,-79.53064612,43.63728342
16648,-79.43880168,43.75683303
16649,-79.54961132,43.69938946
16650,-79.39192953,43.75721643
16651,-79.42350119,43.77365251
16652,-79.37018537,43.71248325
16653,-79.53966132,43.64484177
16654,-79.54286729,43.64840499
16655,-79.41095892,43.64947761
16656,-79.4416599,43.63714347
16657,-79.30136549,43.69558282
16658,-79.42860718,43.77281549
16659,-79.39588578,43.67080656
16660,-79.53482572,43.66491301
16661,-79.34550538,43.74231737
16662,-79.51491852,43.63433619
16663,-79.39308133,43.75897422
16664,-79.39763368,43.74961047
16665,-79.41438101,43.75910231
16666,-79.40877895,43.73965374
16667,-79.41348494,43.79706988
16668,-79.33141332,43.78168669
16669,-79.56580113,43.70399689
16670,-79.51818075,43.70796469
16671,-79.51371316,43.63995299
16672,-79.54174132,43.66864
16673,-79.55296043,43.73374444
16674,-79.32869275,43.76306935
16675,-79.47063578,43.76808248
16676,-79.33092928,43.76685396
16677,-79.45892413,43.75011477
16678,-79.49489955,43.76102844
16679,-79.54488959,43.6419574
16680,-79.34272134,43.76207817
16681,-79.50233233,43.75066709
16682,-79.56430229,43.65914367
16683,-79.30338104,43.72395412
16684,-79.5132243,43.74522984
16685,-79.31629465,43.73175838
16686,-79.43896153,43.75216846
16687,-79.43297876,43.78985273
16688,-79.42788407,43.74531472
16689,-79.49113823,43.73543212
16690,-79.31399901,43.73308286
16691,-79.42902794,43.71123278
16692,-79.48698345,43.73707161
16693,-79.55500426,43.72047803
16694,-79.34211824,43.68709913
16695,-79.49698632,43.70104737
16696,-79.40171241,43.7448538
16697,-79.52370092,43.65748184
16698,-79.41998636,43.74334878
16699,-79.49386126,43.75970524
16700,-79.40456788,43.79306623
16701,-79.5357545,43.66618281
16702,-79.54563101,43.6574819
16703,-79.5705008,43.65058908
16704,-79.4465716,43.70568871
16705,-79.54695501,43.65203804
16706,-79.50355837,43.62286684
16707,-79.53772185,43.68583264
16708,-79.40255341,43.7715779
16709,-79.39962151,43.74685978
16710,-79.39023428,43.77952646
16711,-79.52608634,43.6584336
16712,-79.53968511,43.58814979
16713,-79.39195049,43.65966564
16714,-79.54766221,43.69155483
16715,-79.3349264,43.71876662
16716,-79.43871398,43.72306528
16717,-79.56824798,43.67773751
16718,-79.3678405,43.8011311
16719,-79.41688243,43.7960785
16720,-79.45970591,43.72346149
16721,-79.3053723,43.72112415
16722,-79.39244001,43.75256781
16723,-79.38681348,43.77617139
16724,-79.56501785,43.69231072
16725,-79.38760283,43.7506685
16726,-79.54004725,43.64923039
16727,-79.51611983,43.75171784
16728,-79.48483394,43.71550943
16729,-79.55730621,43.65288754
16730,-79.54171708,43.67507649
16731,-79.30539802,43.72118568
16732,-79.54360704,43.6093319
16733,-79.51154113,43.59847333
16734,-79.45137275,43.75062417
16735,-79.54074828,43.74020413
16736,-79.40797422,43.77517467
16737,-79.57246376,43.73718068
16738,-79.45892304,43.75981436
16739,-79.43280523,43.77942317
16740,-79.51440047,43.68899852
16741,-79.48955931,43.74977032
16742,-79.35002874,43.78675879
16743,-79.35661916,43.75833289
16744,-79.36180829,43.72799286
16745,-79.55714996,43.65252789
16746,-79.53211206,43.66328412
16747,-79.49822944,43.73844622
16748,-79.54315966,43.63648465
16749,-79.49406474,43.69997139
16750,-79.39711575,43.76199444
16751,-79.43810668,43.73013357
16752,-79.56528714,43.63664412
16753,-79.40228019,43.77038142
16754,-79.50130474,43.73995501
16755,-79.55684989,43.65183759
16756,-79.49884111,43.75132812
16757,-79.53179647,43.66786582
16758,-79.43182634,43.77400729
16759,-79.52503264,43.68574304
16760,-79.46833075,43.73317482
16761,-79.39269115,43.66036399
16762,-79.55133665,43.67183166
16763,-79.40142739,43.79107279
16764,-79.54629423,43.73732811
16765,-79.3888682,43.64955996
16766,-79.50771753,43.73697175
16767,-79.43746563,43.71923485
16768,-79.56038638,43.66559241
16769,-79.34279213,43.73450093
16770,-79.37524649,43.71673038
16771,-79.30735141,43.70234221
16772,-79.3917346,43.70512404
16773,-79.44306266,43.71776016
16774,-79.56454512,43.66924333
16775,-79.30902314,43.71589405
16776,-79.56476028,43.73702666
16777,-79.55405275,43.73348447
16778,-79.37001369,43.71347287
16779,-79.36814167,43.71578724
16780,-79.52024574,43.59102087
16781,-79.40018971,43.68507918
16782,-79.55190345,43.72374599
16783,-79.49788604,43.63767192
16784,-79.53173979,43.69907516
16785,-79.53428407,43.71608454
16786,-79.42724269,43.78060989
16787,-79.39392466,43.75465655
16788,-79.51752257,43.66142098
16789,-79.35447021,43.73064397
16790,-79.35657503,43.78312409
16791,-79.3286791,43.74809244
16792,-79.30345474,43.71596576
16793,-79.53022266,43.69075859
16794,-79.56387138,43.6684922
16795,-79.54067339,43.6756817
16796,-79.39936894,43.77899214
16797,-79.37412489,43.75718109
16798,-79.34983385,43.73236901
16799,-79.43148565,43.77823692
16800,-79.57624201,43.72245611
16801,-79.50641912,43.70811237
16802,-79.50970284,43.70835238
16803,-79.57514547,43.69060912
16804,-79.45411901,43.75448284
16805,-79.28690947,43.74487521
16806,-79.29287899,43.74741675
16807,-79.43257,43.72099556
16808,-79.37958707,43.74420942
16809,-79.53733098,43.7209882
16810,-79.1827349,43.78633228
16811,-79.50285834,43.70295182
16812,-79.56135552,43.70291543
16813,-79.27586884,43.73805156
16814,-79.29997721,43.74801046
16815,-79.28627862,43.74332642
16816,-79.52557003,43.74089331
16817,-79.572376,43.65871707
16818,-79.41194357,43.76572953
16819,-79.29934481,43.73907029
16820,-79.38465415,43.78459467
16821,-79.3248219,43.7444912
16822,-79.36328532,43.72862776
16823,-79.30338693,43.67215986
16824,-79.53705458,43.68508221
16825,-79.24621379,43.73944356
16826,-79.52460293,43.63297225
16827,-79.49724937,43.71794444
16828,-79.52812645,43.59845281
16829,-79.44822026,43.73902102
16830,-79.26585909,43.70217565
16831,-79.27392094,43.72055647
16832,-79.49586175,43.61665964
16833,-79.30964342,43.78086798
16834,-79.31619442,43.77511235
16835,-79.26041179,43.72205253
16836,-79.45914942,43.73376775
16837,-79.5057003,43.60186742
16838,-79.53969276,43.73515461
16839,-79.57225952,43.67676004
16840,-79.45399765,43.71666368
16841,-79.52434412,43.64109244
16842,-79.34838038,43.73747934
16843,-79.55153544,43.68627202
16844,-79.31911806,43.77074819
16845,-79.54595296,43.7445053
16846,-79.57363491,43.66601272
16847,-79.49827774,43.61281439
16848,-79.31573606,43.76532038
16849,-79.26884702,43.78034664
16850,-79.39638403,43.7569682
16851,-79.37080422,43.69411307
16852,-79.51867353,43.719116
16853,-79.36902557,43.76412633
16854,-79.40275287,43.75583346
16855,-79.38148254,43.66690362
16856,-79.30136512,43.73535984
16857,-79.55220199,43.73736814
16858,-79.36126815,43.71431124
16859,-79.37573837,43.77137749
16860,-79.39319817,43.77176252
16861,-79.15045284,43.77648531
16862,-79.29767981,43.721701
16863,-79.28268324,43.76217726
16864,-79.43888745,43.7091339
16865,-79.49424778,43.74419698
16866,-79.50676041,43.72740102
16867,-79.44276659,43.74067631
16868,-79.39856531,43.77505406
16869,-79.39340572,43.75521462
16870,-79.57002225,43.64948639
16871,-79.55346719,43.64035113
16872,-79.55095792,43.63448486
16873,-79.51993839,43.64530605
16874,-79.29077092,43.79921111
16875,-79.39871782,43.6489887
16876,-79.51312866,43.75332579
16877,-79.55458787,43.72610471
16878,-79.41672794,43.72059982
16879,-79.22035834,43.75617039
16880,-79.25519908,43.72317161
16881,-79.37355223,43.79227045
16882,-79.30780351,43.75952546
16883,-79.27120571,43.78170922
16884,-79.36531577,43.72857097
16885,-79.49088185,43.7337321
16886,-79.55738393,43.70278231
16887,-79.51687337,43.6914356
16888,-79.19928784,43.7630677
16889,-79.44889396,43.71175562
16890,-79.39947816,43.77612756
16891,-79.30646315,43.72122961
16892,-79.45193371,43.68178824
16893,-79.39195281,43.65967151
16894,-79.42394053,43.78537817
16895,-79.36683447,43.79811179
16896,-79.52556474,43.70717279
16897,-79.43317965,43.73413974
16898,-79.24954372,43.70361466
16899,-79.52947807,43.59345282
16900,-79.30898238,43.73551042
16901,-79.55027932,43.7129963
16902,-79.2524093,43.7434738
16903,-79.38313397,43.65433669
16904,-79.36485129,43.71358503
16905,-79.52203243,43.59297325
16906,-79.50308208,43.72035425
16907,-79.43410306,43.71595529
16908,-79.21774722,43.76475877
16909,-79.33847501,43.75843494
16910,-79.30621064,43.72961393
16911,-79.52897892,43.63769946
16912,-79.25019165,43.78840835
16913,-79.37571397,43.6568048
16914,-79.38971749,43.69981398
16915,-79.25281141,43.73500087
16916,-79.35155969,43.66304302
16917,-79.23660013,43.7255079
16918,-79.28686218,43.70364904
16919,-79.56173246,43.73906516
16920,-79.49769397,43.62309868
16921,-79.54756609,43.69253982
16922,-79.50540764,43.62578278
16923,-79.43374341,43.70457096
16924,-79.23176374,43.73667692
16925,-79.45319659,43.75023078
16926,-79.52110861,43.69366438
16927,-79.56698601,43.68530491
16928,-79.26971295,43.72658376
16929,-79.25664534,43.73980611
16930,-79.55350157,43.70145446
16931,-79.29345174,43.77862949
16932,-79.56954637,43.74908326
16933,-79.57974082,43.74740342
16934,-79.55759573,43.66536213
16935,-79.48556037,43.71527256
16936,-79.52750531,43.65977151
16937,-79.30008079,43.73123226
16938,-79.57583084,43.72383177
16939,-79.54290433,43.65152361
16940,-79.26400756,43.7141596
16941,-79.42559675,43.75582612
16942,-79.56587292,43.72123316
16943,-79.54938402,43.63692231
16944,-79.47133898,43.714505
16945,-79.49750685,43.6178703
16946,-79.55022909,43.63596141
16947,-79.40222155,43.66306369
16948,-79.2987432,43.79801924
16949,-79.2732108,43.69822703
16950,-79.46145046,43.66531412
16951,-79.56721169,43.67969211
16952,-79.34929817,43.78585264
16953,-79.54716054,43.71421697
16954,-79.24705234,43.73255776
16955,-79.34302018,43.73587452
16956,-79.40159789,43.65027041
16957,-79.24946651,43.7490736
16958,-79.44624907,43.70490605
16959,-79.32986161,43.65836166
16960,-79.22265741,43.79719315
16961,-79.47811431,43.72124866
16962,-79.49686403,43.62673921
16963,-79.42483249,43.71694316
16964,-79.44840803,43.72141816
16965,-79.39882688,43.67697445
16966,-79.48655495,43.73531883
16967,-79.36527251,43.71463894
16968,-79.50454334,43.72169383
16969,-79.30143493,43.70243711
16970,-79.47224462,43.64856812
16971,-79.3591888,43.68048368
16972,-79.4473048,43.64192169
16973,-79.51794454,43.63366727
16974,-79.31144024,43.66756485
16975,-79.22371628,43.72552657
16976,-79.44209879,43.71415577
16977,-79.52367821,43.64534441
16978,-79.54900826,43.67510018
16979,-79.51306962,43.64355516
16980,-79.31566894,43.77745291
16981,-79.43501131,43.70897199
16982,-79.2814958,43.75935024
16983,-79.49711811,43.71098598
16984,-79.44369695,43.78231624
16985,-79.37461205,43.7776159
16986,-79.29015543,43.79777132
16987,-79.42550843,43.65809316
16988,-79.37632793,43.7767044
16989,-79.44485487,43.71165296
16990,-79.29605346,43.73816937
16991,-79.35682963,43.65632879
16992,-79.54965694,43.70114626
16993,-79.23178539,43.73665449
16994,-79.28673667,43.78363351
16995,-79.48128053,43.71085485
16996,-79.4338138,43.77133487
16997,-79.45397854,43.71658279
16998,-79.38249509,43.7398929
16999,-79.54597145,43.60634552
17000,-79.38189262,43.7772863
17001,-79.4548846,43.76717699
17002,-79.39736301,43.7537682
17003,-79.44088132,43.71346036
17004,-79.53100545,43.63812871
17005,-79.21701998,43.74725245
17006,-79.39543768,43.77702225
17007,-79.36633986,43.76338879
17008,-79.33138645,43.74983192
17009,-79.34419664,43.73957646
17010,-79.56722421,43.64457125
17011,-79.31694109,43.76200582
17012,-79.48850816,43.73056617
17013,-79.39831654,43.75606788
17014,-79.20759333,43.74510723
17015,-79.56171321,43.63252279
17016,-79.5587529,43.63670639
17017,-79.43013185,43.72022689
17018,-79.35711967,43.80050212
17019,-79.50480635,43.62800793
17020,-79.2557383,43.7256306
17021,-79.42930008,43.63420285
17022,-79.55778397,43.68750563
17023,-79.52523471,43.68470766
17024,-79.44699775,43.72040241
17025,-79.22889288,43.72700897
17026,-79.22824537,43.77668092
17027,-79.32089411,43.73492818
17028,-79.45430104,43.71640121
17029,-79.41322956,43.78973244
17030,-79.56858961,43.64179243
17031,-79.55874716,43.74684021
17032,-79.54262257,43.68190411
17033,-79.20845104,43.74393551
17034,-79.25471481,43.74851607
17035,-79.56263371,43.75453512
17036,-79.56598707,43.73884179
17037,-79.42631532,43.73734814
17038,-79.55135722,43.63288123
17039,-79.5739501,43.64942658
17040,-79.43413921,43.74574632
17041,-79.49840238,43.60674328
17042,-79.30746062,43.69465135
17043,-79.57452686,43.66813761
17044,-79.38040321,43.65501536
17045,-79.4287809,43.74511958
17046,-79.30212009,43.76092942
17047,-79.23011198,43.73303214
17048,-79.29454201,43.7154608
17049,-79.43418319,43.66334912
17050,-79.51320886,43.64352375
17051,-79.27485065,43.74485514
17052,-79.23728341,43.72712849
17053,-79.5522356,43.6494121
17054,-79.21580839,43.7444466
17055,-79.51534032,43.72910212
17056,-79.55252474,43.699254
17057,-79.39591969,43.76230941
17058,-79.36603992,43.71623059
17059,-79.53306854,43.72121462
17060,-79.51675704,43.75426005
17061,-79.33973097,43.68441937
17062,-79.53046579,43.63685085
17063,-79.43733283,43.64564152
17064,-79.39520068,43.65240343
17065,-79.37943531,43.67652202
17066,-79.35012089,43.68572854
17067,-79.4034694,43.79331234
17068,-79.56121049,43.73533053
17069,-79.43163589,43.68533266
17070,-79.18628678,43.77101467
17071,-79.55375027,43.65154658
17072,-79.56853603,43.71585904
17073,-79.35860175,43.80106041
17074,-79.31437306,43.79215703
17075,-79.28102271,43.78358036
17076,-79.2572303,43.71754576
17077,-79.52226122,43.68535608
17078,-79.52678558,43.68891204
17079,-79.24848358,43.73135463
17080,-79.4473049,43.71954768
17081,-79.51780338,43.64237969
17082,-79.52119774,43.66707631
17083,-79.48970778,43.77614424
17084,-79.54137691,43.76656853
17085,-79.57279196,43.64129532
17086,-79.29326601,43.69137108
17087,-79.35556812,43.68808638
17088,-79.29338467,43.70044996
17089,-79.53873527,43.65220745
17090,-79.34543788,43.70249173
17091,-79.32724142,43.67978887
17092,-79.5113052,43.68402651
17093,-79.56997547,43.72125621
17094,-79.35810716,43.72945992
17095,-79.53916997,43.64370285
17096,-79.41708939,43.75578307
17097,-79.34692924,43.7312354
17098,-79.42594089,43.7904836
17099,-79.2551062,43.76513922
17100,-79.37354709,43.79114056
17101,-79.26193269,43.71461564
17102,-79.41632864,43.76298117
17103,-79.50661659,43.74874224
17104,-79.40146697,43.76016559
17105,-79.29975082,43.71786795
17106,-79.4352561,43.77192316
17107,-79.54940932,43.65761578
17108,-79.50889315,43.62668465
17109,-79.35551359,43.76981396
17110,-79.34084472,43.75702545
17111,-79.54845077,43.63482185
17112,-79.27303616,43.76765377
17113,-79.54167665,43.77117786
17114,-79.58195436,43.75636903
17115,-79.26345541,43.72203795
17116,-79.44201018,43.7505929
17117,-79.56144433,43.73350399
17118,-79.53047439,43.66497441
17119,-79.52506242,43.72251967
17120,-79.51518128,43.60174868
17121,-79.24729763,43.73518522
17122,-79.23197673,43.75485736
17123,-79.23470938,43.75092654
17124,-79.29334552,43.74489415
17125,-79.30729955,43.73615512
17126,-79.50162717,43.72234808
17127,-79.39509581,43.77042645
17128,-79.23590076,43.71121062
17129,-79.53587443,43.72555116
17130,-79.52633072,43.59045879
17131,-79.48473499,43.73332915
17132,-79.22740013,43.75332412
17133,-79.36697007,43.76509794
17134,-79.56614542,43.73919636
17135,-79.26018472,43.73922518
17136,-79.5428215,43.67785915
17137,-79.29929725,43.74635242
17138,-79.29872862,43.73757203
17139,-79.23229898,43.7525379
17140,-79.50440862,43.75577059
17141,-79.49175304,43.70060516
17142,-79.30313627,43.72967945
17143,-79.27523205,43.7328494
17144,-79.34598684,43.70366954
17145,-79.45748813,43.75041724
